"Accounts","Customer reference","Shipment number","Status","Delivery due date","ETA","Number of parcels","Weight","Product","Service","Dispatch date","Business/Recipient name","Contact number","Postal Code"
"I170255","KEP 16 07 26","30222218722930","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","DUKE OF SOMERSET LONDON","","E1 8AH"
"I170255","KEP 16 07 26","30222218722932","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","FAMOUS COCK TAVERN ISLINGTON LONDON","","N1 1RU"
"I170255","KEP 16 07 26","30222218722874","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE BOUNDARY FARRINGDON","","EC1M 6DQ"
"I170255","KEP 16 07 26","30222218722938","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WALKABOUT MANCHESTER PRINTWORKS","","M4 2AD"
"I170255","KEP 16 07 26","30222218722927","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","CRAFTY PIG MANCHESTER","","M1 1JQ"
"I170255","KEP 16 07 26","30222218722947","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","QUEENS HEAD DERBY","","DE72 3RN"
"I170255","KEP 16 07 26","30222218722879","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE FARADAY EPSOM","","KT17 4NY"
"I170255","KEP 16 07 26","30222218722905","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WILLIAM MORGAN PRESTATYN","","LL19 9AH"
"I170255","KEP 16 07 26","30222218722845","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BULL HOTEL POULTON LE FYLDE","","FY6 7DH"
"I170255","KEP 16 07 26","30222218722838","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BEEHIVE & THE LOFT BASILDON","","SS14 1DQ"
"I170255","KEP 16 07 26","30222218722890","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","VINEYARD ISLINGTON LONDON","","N1 1RG"
"I170255","KEP 16 07 26","30222218722821","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","HUDSONS GLASGOW","","G74 1JR"
"I170255","KEP 16 07 26","30222218722896","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WALKABOUT GLASGOW","","G2 3AL"
"I170255","KEP 16 07 26","30222218722919","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BAR HOME GLASGOW","","G1 1NY"
"I170255","KEP 16 07 26","30222218722918","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","ARK GLASGOW","","G1 2BS"
"I170255","KEP 16 07 26","30222218722958","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE MERCHANT GLASGOW","","G2 2HG"
"I170255","KEP 16 07 26","30222218722941","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OLD SMIDDY INN GLASGOW","","G44 5TJ"
"I170255","KEP 16 07 26","30222218722962","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE STATION BEARSDEN","","G61 4AN"
"I170255","KEP 16 07 26","30222218722828","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","NORTH END TAVERN WORCESTER PARK","","KT4 8ST"
"I170255","KEP 16 07 26","30222218722820","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","HARROW INN CHEAM","","SM3 8RL"
"I170255","KEP 16 07 26","30222218722830","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OLD BANK SUTTON","","SM1 1HN"
"I170255","KEP 16 07 26","30222218722837","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","LILLIE LANGTRY NOTTINGHAM","","NG1 4BY"
"I170255","KEP 16 07 26","30222218722864","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OFF THE WALL CHESTER","","CH1 1DA"
"I170255","KEP 16 07 26","30222218722891","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","WAREHOUSE HUDDERSFIELD","","HD1 2RA"
"I170255","KEP 16 07 26","30222218722843","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","BRASS MONKEY PLYMOUTH","","PL1 1DS"
"I170255","KEP 16 07 26","30222218722850","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","FATLING HORNCHURCH","","RM11 1TX"
"I170255","KEP 16 07 26","30222218722936","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GOLDEN FLEECE CHELMSFORD","","CM1 1JP"
"I170255","KEP 16 07 26","30222218722869","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","STAR BISHOPS STORTFORD","","CM23 2JU"
"I170255","KEP 16 07 26","30222218722857","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GOOSE ROMFORD","","RM1 1PL"
"I170255","KEP 16 07 26","30222218722847","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","DUTTONS ARMS BLACKPOOL","","FY4 1AR"
"I170255","KEP 16 07 26","30222218722949","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","ROYAL OAK HORFIELD","","BS7 8TN"
"I170255","KEP 16 07 26","30222218722817","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GREAT EASTERN BRIGHTON","","BN1 4ER"
"I170255","KEP 16 07 26","30222218722819","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","GREEN HOUSE BELPER","","DE56 1QA"
"I170255","KEP 16 07 26","30222218722893","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","YE OLDE GEORGE CHRISTCHURCH","","BH23 1DT"
"I170255","KEP 16 07 26","30222218722956","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","THE GEORGE TAPPS BOURNEMOUTH","","BH1 1JZ"
"I170255","KEP 16 07 26","30222218722935","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","FOX ON THE GREEN ISLINGTON LONDON","","N1 2XH"
"I170255","KEP 16 07 26","30222218722944","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","PERCY ARMS NEWCASTLE UPON TYNE","","NE1 7RW"
"I170255","KEP 16 07 26","30222218722865","In transit","17/07/2026","08:00 - 20:00","2","62","Parcels","Next day","16/07/2026","OLD GEORGE NEWCASTLE UPON TYNE","","NE1 1EZ"
